queue_index,proposed_id,source_file,line_number,source_type,score,readiness,readiness_reason,domain_family,semantic_kind,semantic_context,duplicate_status,wolfram_status,candidate_equation,wolfram_form_hint,formation_method,formation_inputs,formation_note,source_tag
1746,NEXT+1746,UnificationComparison.txt,902,line,1,review,needs human equation boundary check,general_math,Protocol,(* COMPLETE EVOLUTION ACCELERATION PROTOCOL *),new_or_nonexact,needs_wolfram_translation,"baseStacking = πElectronCloud[aromatic rings],","^baseStacking = PiElectronCloud[aromatic rings],",Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 902; staged only, not minted.",PHONE2
1747,NEXT+1747,UnificationComparison.txt,903,line,1,review,needs human equation boundary check,quantum_entanglement,Protocol,(* COMPLETE EVOLUTION ACCELERATION PROTOCOL *),new_or_nonexact,needs_wolfram_translation,hydrogenBonds = QuantumTunnel[proton transfer],^hydrogenBonds = QuantumTunnel[proton transfer],Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 903; staged only, not minted.",PHONE2
1748,NEXT+1748,UnificationComparison.txt,907,line,1,review,needs human equation boundary check,optimization_computation,Protocol,(* COMPLETE EVOLUTION ACCELERATION PROTOCOL *),new_or_nonexact,needs_wolfram_translation,Matching: NeuralCriticality ≈¡ DNACriticality,^Matching: NeuralCriticality ==¡ DNACriticality,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 907; staged only, not minted.",PHONE2
1749,NEXT+1749,UnificationComparison.txt,909,line,1,review,needs human equation boundary check,category_type_theory,Functor,]DNAInformationManifold := CategoryTheory`Functor[,new_or_nonexact,needs_wolfram_translation,]DNAInformationManifold := CategoryTheory`Functor[,^]DNAInformationManifold := CategoryTheory`Functor[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 909; staged only, not minted.",PHONE2
1750,NEXT+1750,UnificationComparison.txt,912,line,1,review,weak equation signal,category_type_theory,Functor,]DNAInformationManifold := CategoryTheory`Functor[,new_or_nonexact,needs_wolfram_translation,Morphism → HelicalProjection[,^Morphism → HelicalProjection[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 912; staged only, not minted.",PHONE2
1751,NEXT+1751,UnificationComparison.txt,916,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,]DNAZeroPointCoupling :=,^]DNAZeroPointCoupling :=,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 916; staged only, not minted.",PHONE2
1752,NEXT+1752,UnificationComparison.txt,920,line,1,review,needs human equation boundary check,quantum_entanglement,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,helicalDNAHelixOperator[Ïˆ] := Module[{,^helicalDNAHelixOperator[Ïˆ] := Module[{,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 920; staged only, not minted.",PHONE2
1753,NEXT+1753,UnificationComparison.txt,923,line,1,review,needs human equation boundary check,quantum_entanglement,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,quantumPhase = GeometricPhase[âˆ® AÂ·dl],^quantumPhase = GeometricPhase[âˆ® AÂ·dl],Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 923; staged only, not minted.",PHONE2
1754,NEXT+1754,UnificationComparison.txt,926,line,1,review,needs human equation boundary check,signal_wave,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,"HelicalWaveFunction[z, φ, t] =","^HelicalWaveFunction[z, phi, t] =",Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 926; staged only, not minted.",PHONE2
1755,NEXT+1755,UnificationComparison.txt,928,line,1,review,needs human equation boundary check,signal_wave,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,StandingWavePattern[metamaterial] =,^StandingWavePattern[metamaterial] =,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 928; staged only, not minted.",PHONE2
1756,NEXT+1756,UnificationComparison.txt,941,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,]ObservationalPredictions := Classify[,^]ObservationalPredictions := Classify[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 941; staged only, not minted.",PHONE2
1757,NEXT+1757,UnificationComparison.txt,942,line,1,review,weak equation signal,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,UniqueSignatures → {,^UniqueSignatures → {,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 942; staged only, not minted.",PHONE2
1758,NEXT+1758,UnificationComparison.txt,945,line,1,review,weak equation signal,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,"""Anomalous Alignment"" → PreferredAxis[TZP_network_backbone],","^""Anomalous Alignment"" → PreferredAxis[TZP_network_backbone],",Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 945; staged only, not minted.",PHONE2
1759,NEXT+1759,UnificationComparison.txt,950,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,]ComputationalPipeline := ChainedComputation[,^]ComputationalPipeline := ChainedComputation[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 950; staged only, not minted.",PHONE2
1760,NEXT+1760,UnificationComparison.txt,954,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,N_galaxies = PoissonDistribution[,^N_galaxies = PoissonDistribution[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 954; staged only, not minted.",PHONE2
1761,NEXT+1761,UnificationComparison.txt,955,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,λ = (Volume[Observable] × ρ_galaxy),^lambda = (Volume[Observable] × ρ_galaxy),Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 955; staged only, not minted.",PHONE2
1762,NEXT+1762,UnificationComparison.txt,958,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,r_distribution = StochasticProcess[,^r_distribution = StochasticProcess[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 958; staged only, not minted.",PHONE2
1763,NEXT+1763,UnificationComparison.txt,960,line,1,review,weak equation signal,geometry_topology,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,InitialCondition → RandomPoint[HyperbolicManifold[â„³]],^InitialCondition → RandomPoint[HyperbolicManifold[â„³]],Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 960; staged only, not minted.",PHONE2
1764,NEXT+1764,UnificationComparison.txt,963,line,1,review,needs human equation boundary check,geometry_topology,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,W_topology = CategoricalDistribution[,^W_topology = CategoricalDistribution[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 963; staged only, not minted.",PHONE2
1765,NEXT+1765,UnificationComparison.txt,965,line,1,review,weak equation signal,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,Probabilities → SoftMax[EntropyProduction[W]],^Probabilities → SoftMax[EntropyProduction[W]],Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 965; staged only, not minted.",PHONE2
1766,NEXT+1766,UnificationComparison.txt,974,line,1,review,weak equation signal,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,"Method → ""SymplecticPartitionedRungeKutta"",","^Method → ""SymplecticPartitionedRungeKutta"",",Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 974; staged only, not minted.",PHONE2
1767,NEXT+1767,UnificationComparison.txt,981,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,Î˜_hierarchy = CoupledBoltzmannSystem[,^Î˜_hierarchy = CoupledBoltzmannSystem[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 981; staged only, not minted.",PHONE2
1768,NEXT+1768,UnificationComparison.txt,987,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,"TransferMatrix[k, l, η] =","^TransferMatrix[k, l, η] =",Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 987; staged only, not minted.",PHONE2
1769,NEXT+1769,UnificationComparison.txt,999,line,1,review,needs human equation boundary check,optimization_computation,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,]CMBEmergenceTheorem := Module[,^]CMBEmergenceTheorem := Module[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 999; staged only, not minted.",PHONE2
1770,NEXT+1770,UnificationComparison.txt,1003,line,1,review,needs human equation boundary check,category_type_theory,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,𝔔Š_TZP = HigherTopos[,^𝔔Š_TZP = HigherTopos[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1003; staged only, not minted.",PHONE2
1771,NEXT+1771,UnificationComparison.txt,1005,line,1,review,weak equation signal,category_type_theory,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,Morphisms → SheaveCohomology[,^Morphisms → SheaveCohomology[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1005; staged only, not minted.",PHONE2
1772,NEXT+1772,UnificationComparison.txt,1006,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,"H^n(ℳ_cosmos, 𝒟ª_TZP) ≈… âŠ•_i H^n(B_ε(TZP_i), 𝒟ª_holomorphic)","^H^n(ℳ_cosmos, 𝒟ª_TZP) ==… âŠ•_i H^n(B_ε(TZP_i), 𝒟ª_holomorphic)",Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1006; staged only, not minted.",PHONE2
1773,NEXT+1773,UnificationComparison.txt,1008,line,1,review,weak equation signal,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,Gluing → ÄŒechDescent[,^Gluing → ÄŒechDescent[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1008; staged only, not minted.",PHONE2
1774,NEXT+1774,UnificationComparison.txt,1014,line,1,review,needs human equation boundary check,optimization_computation,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,"ℒ_crystallization[Ψ_vacuum, {r_i}] = Module[","^ℒ_crystallization[Ψ_vacuum, {r_i}] = Module[",Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1014; staged only, not minted.",PHONE2
1775,NEXT+1775,UnificationComparison.txt,1017,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,𝒟Ÿ_path = ProductIntegral[,^𝒟Ÿ_path = ProductIntegral[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1017; staged only, not minted.",PHONE2
1776,NEXT+1776,UnificationComparison.txt,1030,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,ℂ_l^m = SphericalHarmonicTransform[,^ℂ_l^m = SphericalHarmonicTransform[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1030; staged only, not minted.",PHONE2
1777,NEXT+1777,UnificationComparison.txt,1031,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,"T_CMB[nÌ‚] = Tâ‚€ + Î£_{l,m} a_lm Y_l^m(θ,φ),","^T_CMB[nÌ‚] = Tâ‚€ + Î£_{l,m} a_lm Y_l^m(theta,phi),",Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1031; staged only, not minted.",PHONE2
1778,NEXT+1778,UnificationComparison.txt,1034,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,Ω_TZP = WindingMap[,^Ω_TZP = WindingMap[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1034; staged only, not minted.",PHONE2
1779,NEXT+1779,UnificationComparison.txt,1035,line,1,review,weak equation signal,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,"πâ‚‚(S² ∨ T²) → ℤ âŠ• ℤ,","^Piâ‚‚(S² ∨ T²) → ℤ âŠ• ℤ,",Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1035; staged only, not minted.",PHONE2
1780,NEXT+1780,UnificationComparison.txt,1047,line,1,review,needs human equation boundary check,optimization_computation,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,𝒟«_k[l] = Module[,^𝒟«_k[l] = Module[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1047; staged only, not minted.",PHONE2
1781,NEXT+1781,UnificationComparison.txt,1053,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,"Linking[TZP_i, TZP_j] = âˆ®âˆ® (dr_i × dr_j)Â·(r_i - r_j)/|r_i - r_j|³","^Linking[TZP_i, TZP_j] = âˆ®âˆ® (dr_i × dr_j)Â·(r_i - r_j)/|r_i - r_j|³",Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1053; staged only, not minted.",PHONE2
1782,NEXT+1782,UnificationComparison.txt,1056,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,Îž_network = AdjacencyMatrix[,^Îž_network = AdjacencyMatrix[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1056; staged only, not minted.",PHONE2
1783,NEXT+1783,UnificationComparison.txt,1071,line,1,review,needs human equation boundary check,optimization_computation,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,AcousticPeaks[l] = Module[,^AcousticPeaks[l] = Module[,Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1071; staged only, not minted.",PHONE2
1784,NEXT+1784,UnificationComparison.txt,1076,line,1,review,needs human equation boundary check,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,"Φ_oscillator[k,η] = ResourceFunction[""DampedOscillator""][","^Φ_oscillator[k,η] = ResourceFunction[""DampedOscillator""][",Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1076; staged only, not minted.",PHONE2
1785,NEXT+1785,UnificationComparison.txt,1078,line,1,review,weak equation signal,general_math,Constraint,Constraint: ∇×E = -∂B/∂t (from image equations),new_or_nonexact,needs_wolfram_translation,"Damping → Î“_photon[η],","^Damping → Î“_photon[η],",Phone2 corpus extraction,UnificationComparison.txt,"Extracted from D:\Phone2 line 1078; staged only, not minted.",PHONE2
